41,40,0.3453109632788344
42,40,0.3453109632788344
43,40,0.3453109632788344
44,40,0.3453109632788344
1,50,0.3820524369475127
1,51,0.3820524369475127
1,52,0.3820524369475127
1,53,0.3820524369475127
11,50,0.383063118938423
11,51,0.383063118938423
11,52,0.383063118938423
11,53,0.383063118938423
21,50,0.3862000371656299
21,51,0.3862000371656299
21,52,0.3862000371656299
21,53,0.3862000371656299
31,50,0.3997912123792649
31,51,0.3997912123792649
31,52,0.3997912123792649
31,53,0.3997912123792649
41,50,0.3853768085800344
42,50,0.3853768085800344
43,50,0.3853768085800344
44,50,0.3853768085800344
51.00000000000001,50,0.3516936939437042
52.00000000000001,50,0.3516936939437042
53.00000000000001,50,0.3516936939437042
54.00000000000001,50,0.3516936939437042
61,50,0.3011496932733747
62,50,0.3011496932733747
63,50,0.3011496932733747
64,50,0.3011496932733747
1,60,0.5509543866879157
1,61,0.5509543866879157
1,62,0.5509543866879157
1,63,0.5509543866879157
1,64,0.5509543866879157
1,65,0.5509543866879157
11,60,0.5535476761872761
11,61,0.5535476761872761
11,62,0.5535476761872761
11,63,0.5535476761872761
11,64,0.5535476761872761
11,65,0.5535476761872761
21,60,0.5602994157652683
21,61,0.5602994157652683
21,62,0.5602994157652683
21,63,0.5602994157652683
21,64,0.5602994157652683
21,65,0.5602994157652683
31,60,0.573866199602045
31,61,0.573866199602045
31,62,0.573866199602045
31,63,0.573866199602045
31,64,0.573866199602045
31,65,0.573866199602045
41,60,0.386421724818875
42,60,0.386421724818875
43,60,0.386421724818875
44,60,0.386421724818875
51.00000000000001,60,0.3446341508972713
52.00000000000001,60,0.3446341508972713
53.00000000000001,60,0.3446341508972713
54.00000000000001,60,0.3446341508972713
61,60,0.3063372798262409
62,60,0.3063372798262409
63,60,0.3063372798262409
64,60,0.3063372798262409
1,70,0.7121278054962598
1,71,0.7121278054962598
1,72,0.7121278054962598
1,73,0.7121278054962598
1,74,0.7121278054962598
1,75,0.7121278054962598
1,76,0.7121278054962598
1,77,0.7121278054962598
11,70,0.7176496390960637
11,71,0.7176496390960637
11,72,0.7176496390960637
11,73,0.7176496390960637
11,74,0.7176496390960637
11,75,0.7176496390960637
11,76,0.7176496390960637
11,77,0.7176496390960637
21,70,0.732765233299718
21,71,0.732765233299718
21,72,0.732765233299718
21,73,0.732765233299718
21,74,0.732765233299718
21,75,0.732765233299718
21,76,0.732765233299718
21,77,0.732765233299718
31,70,0.7542885746088256
31,71,0.7542885746088256
31,72,0.7542885746088256
31,73,0.7542885746088256
31,74,0.7542885746088256
31,75,0.7542885746088256
31,76,0.7542885746088256
31,77,0.7542885746088256
41,70,0.3881698087251865
42,70,0.3881698087251865
43,70,0.3881698087251865
44,70,0.3881698087251865
51.00000000000001,70,0.3622293171164516
52.00000000000001,70,0.3622293171164516
53.00000000000001,70,0.3622293171164516
54.00000000000001,70,0.3622293171164516
61,70,0.3242912370371159
62,70,0.3242912370371159
63,70,0.3242912370371159
64,70,0.3242912370371159
71.00000000000001,70,0.3001015106934538
72.00000000000001,70,0.3001015106934538
73.00000000000001,70,0.3001015106934538
74.00000000000001,70,0.3001015106934538
1,80,0.8387539785767336
1,81,0.8387539785767336
1,82,0.8387539785767336
1,83,0.8387539785767336
1,84,0.8387539785767336
1,85,0.8387539785767336
1,86,0.8387539785767336
1,87,0.8387539785767336
1,88,0.8387539785767336
11,80,0.8500901959038624
11,81,0.8500901959038624
11,82,0.8500901959038624
11,83,0.8500901959038624
11,84,0.8500901959038624
11,85,0.8500901959038624
11,86,0.8500901959038624
11,87,0.8500901959038624
11,88,0.8500901959038624
21,80,0.8723422055474752
21,81,0.8723422055474752
21,82,0.8723422055474752
21,83,0.8723422055474752
21,84,0.8723422055474752
21,85,0.8723422055474752
21,86,0.8723422055474752
21,87,0.8723422055474752
21,88,0.8723422055474752
31,80,0.9213392242451199
31,81,0.9213392242451199
31,82,0.9213392242451199
31,83,0.9213392242451199
31,84,0.9213392242451199
31,85,0.9213392242451199
31,86,0.9213392242451199
31,87,0.9213392242451199
31,88,0.9213392242451199
31,89,0.9213392242451199
41,80,0.3490022992488895
42,80,0.3490022992488895
43,80,0.3490022992488895
44,80,0.3490022992488895
51.00000000000001,80,0.4003199694273122
52.00000000000001,80,0.4003199694273122
53.00000000000001,80,0.4003199694273122
54.00000000000001,80,0.4003199694273122
55.00000000000001,80,0.4003199694273122
61,80,0.3419539022702897
62,80,0.3419539022702897
63,80,0.3419539022702897
64,80,0.3419539022702897
71.00000000000001,80,0.3327416916687734
72.00000000000001,80,0.3327416916687734
73.00000000000001,80,0.3327416916687734
74.00000000000001,80,0.3327416916687734
81,80,0.5172240140407417
81,79,0.5172240140407417
81,78,0.5172240140407417
81,77,0.5172240140407417
81,76,0.5172240140407417
81,75,0.5172240140407417
1,90.00000000000001,0.9161392844496991
1,91.00000000000001,0.9161392844496991
1,92.00000000000001,0.9161392844496991
1,93.00000000000001,0.9161392844496991
1,94.00000000000001,0.9161392844496991
1,95.00000000000001,0.9161392844496991
1,96.00000000000001,0.9161392844496991
1,97.00000000000001,0.9161392844496991
1,98.00000000000001,0.9161392844496991
1,99.00000000000001,0.9161392844496991
11,90.00000000000001,0.9233663377086832
11,91.00000000000001,0.9233663377086832
11,92.00000000000001,0.9233663377086832
11,93.00000000000001,0.9233663377086832
11,94.00000000000001,0.9233663377086832
11,95.00000000000001,0.9233663377086832
11,96.00000000000001,0.9233663377086832
11,97.00000000000001,0.9233663377086832
11,98.00000000000001,0.9233663377086832
11,99.00000000000001,0.9233663377086832
21,90.00000000000001,0.9410655465492989
21,91.00000000000001,0.9410655465492989
21,92.00000000000001,0.9410655465492989
21,93.00000000000001,0.9410655465492989
21,94.00000000000001,0.9410655465492989
21,95.00000000000001,0.9410655465492989
21,96.00000000000001,0.9410655465492989
21,97.00000000000001,0.9410655465492989
21,98.00000000000001,0.9410655465492989
21,99.00000000000001,0.9410655465492989
31,90.00000000000001,0.9693652854329387
31,91.00000000000001,0.9693652854329387
31,92.00000000000001,0.9693652854329387
31,93.00000000000001,0.9693652854329387
31,94.00000000000001,0.9693652854329387
31,95.00000000000001,0.9693652854329387
31,96.00000000000001,0.9693652854329387
31,97.00000000000001,0.9693652854329387
31,98.00000000000001,0.9693652854329387
31,99.00000000000001,0.9693652854329387
1,100,0.9498082261415785
1,101,0.9498082261415785
1,102,0.9498082261415785
1,103,0.9498082261415785
1,104,0.9498082261415785
1,105,0.9498082261415785
1,106,0.9498082261415785
1,107,0.9498082261415785
1,108,0.9498082261415785
1,109,0.9498082261415785
11,100,0.9533331090423431
11,101,0.9533331090423431
11,102,0.9533331090423431
11,103,0.9533331090423431
11,104,0.9533331090423431
11,105,0.9533331090423431
